date_key,date,year,month,month_name,day_of_week,day_name,is_weekend,is_payday,total_sales,has_sales_observation,sales_ma_7,sales_ma_28
20151114,2015-11-14,2015,11,November,5,Saturday,1,0,867597.332909,1,725070.1816154429,745196.6079249356
20151115,2015-11-15,2015,11,November,6,Sunday,1,1,1056159.462651,1,722041.2539986571,744649.5493453642
20151116,2015-11-16,2015,11,November,0,Monday,0,0,716508.7092175,1,726736.0836030142,745265.5929589535
20151117,2015-11-17,2015,11,November,1,Tuesday,0,0,618919.988059,1,726077.6277443143,743787.4367758465
20151118,2015-11-18,2015,11,November,2,Wednesday,0,0,683954.18795,1,725250.1956920286,744184.1097014429
20151119,2015-11-19,2015,11,November,3,Thursday,0,0,560452.567301,1,732895.1818775,744663.8425700035
20151120,2015-11-20,2015,11,November,4,Friday,0,0,665619.668251,1,738458.8451912144,745613.0947861107
20151121,2015-11-21,2015,11,November,5,Saturday,1,0,863726.8816559,1,737905.9235836286,745747.9580373572
20151122,2015-11-22,2015,11,November,6,Sunday,1,0,1015844.2849005,1,732146.6124764143,745642.9988569106
20151123,2015-11-23,2015,11,November,0,Monday,0,0,696685.460932,1,729314.7198642,747313.3955924108
20151124,2015-11-24,2015,11,November,1,Tuesday,0,0,612710.200935,1,728427.6074179142,748229.2563016964
20151125,2015-11-25,2015,11,November,2,Wednesday,0,0,658917.83013,1,724850.9848722,750355.3172972249
20151126,2015-11-26,2015,11,November,3,Thursday,0,0,530358.330027,1,720551.8081187715,751015.969479668
20151127,2015-11-27,2015,11,November,4,Friday,0,0,645087.0350447,1,717618.5748035858,751344.9389027393
20151128,2015-11-28,2015,11,November,5,Saturday,1,0,850596.003884,1,715742.7351218857,749010.6229029536
20151129,2015-11-29,2015,11,November,6,Sunday,1,0,1070619.802932,1,723567.8091263857,757988.1020063466
20151130,2015-11-30,2015,11,November,0,Monday,0,1,762036.1239965,1,732903.6181356001,757969.756615793
20151201,2015-12-01,2015,12,December,1,Tuesday,0,0,857620.9426407,1,767890.8669507001,751690.5355320321
20151202,2015-12-02,2015,12,December,2,Wednesday,0,0,867269.57584,1,797655.4020521286,752111.076099175
20151203,2015-12-03,2015,12,December,3,Thursday,0,0,676883.031992,1,818587.5023328429,753083.2318522108
20151204,2015-12-04,2015,12,December,4,Friday,0,0,749354.1319635,1,833482.8018926715,755876.3869917287
20151205,2015-12-05,2015,12,December,5,Saturday,1,0,966202.367876,1,849997.9967486713,757179.2092674071
20151206,2015-12-06,2015,12,December,6,Sunday,1,0,1143119.31945,1,860355.0705369571,759527.6865346035
20151207,2015-12-07,2015,12,December,0,Monday,0,0,822334.708983,1,868969.1541064571,764480.8939273178
20151208,2015-12-08,2015,12,December,1,Tuesday,0,0,712569.16983,1,848247.4722763571,767660.8935973215
20151209,2015-12-09,2015,12,December,2,Wednesday,0,0,747893.782087,1,831193.7874545,769737.5925177142
20151210,2015-12-10,2015,12,December,3,Thursday,0,0,657427.1785246,1,828414.3798163,775112.2180363536
20151211,2015-12-11,2015,12,December,4,Friday,0,0,708392.807819,1,822562.7620813715,778030.7459922107
20151212,2015-12-12,2015,12,December,5,Saturday,1,0,915667.884291,1,815343.5501406572,779747.5513987107
20151213,2015-12-13,2015,12,December,6,Sunday,1,0,1059425.4213405,1,803387.2789821571,779864.1927804786
20151214,2015-12-14,2015,12,December,0,Monday,0,0,811613.7221567,1,801855.7094355428,783260.80038545
20151215,2015-12-15,2015,12,December,1,Tuesday,0,1,779809.953397,1,811461.5356593999,789006.8705760929
20151216,2015-12-16,2015,12,December,2,Wednesday,0,0,859930.249129,1,827466.7452368286,795291.7299039143
20151217,2015-12-17,2015,12,December,3,Thursday,0,0,809809.748717,1,849235.6838357429,804197.3435259144
20151218,2015-12-18,2015,12,December,4,Friday,0,0,893569.902701,1,875689.5545331714,812338.4233277
20151219,2015-12-19,2015,12,December,5,Saturday,1,0,1095523.5178683,1,901383.2164727857,820616.874621
20151220,2015-12-20,2015,12,December,6,Sunday,1,0,1175416.9636673,1,917953.4368051857,826315.8988626715
20151221,2015-12-21,2015,12,December,0,Monday,0,0,1072887.476889,1,955278.2589098001,839751.68514685
20151222,2015-12-22,2015,12,December,1,Tuesday,0,0,1141861.90926,1,1006999.9668902287,858649.9604441716
20151223,2015-12-23,2015,12,December,2,Wednesday,0,0,1196146.056374,1,1055030.7964966572,877836.6828100287
20151224,2015-12-24,2015,12,December,3,Thursday,0,0,1083680.315238,1,1094155.1631425142,897598.1822818499
20151225,2015-12-25,2015,12,December,4,Friday,0,0,,0,1127586.0398827668,906950.4469943369
20151226,2015-12-26,2015,12,December,5,Saturday,1,0,946725.190766,1,1102786.31869905,910510.787249226
20151227,2015-12-27,2015,12,December,6,Sunday,1,0,837714.129168,1,1046502.5129491667,901884.6511838926
20151228,2015-12-28,2015,12,December,0,Monday,0,0,789684.9127821,1,999302.0855980166,902908.6803981741
20151229,2015-12-29,2015,12,December,1,Tuesday,0,0,870762.025758,1,954118.7716810167,903395.3871802962
20151230,2015-12-30,2015,12,December,2,Wednesday,0,0,1030043.735764,1,926435.05157935,909424.059770074
20151231,2015-12-31,2015,12,December,3,Thursday,0,1,964641.5415009999,1,906595.2559565166,920081.7823444814
20160101,2016-01-01,2016,1,January,4,Friday,0,0,16433.394,1,779429.2756770143,892936.5698273149
20160102,2016-01-02,2016,1,January,5,Saturday,1,0,1066677.424862,1,796565.3091193,896657.8682342037
20160103,2016-01-03,2016,1,January,6,Sunday,1,0,1226735.719895,1,852139.8220803001,899754.7719543889
20160104,2016-01-04,2016,1,January,0,Monday,0,0,955956.875097,1,875892.9595538572,904703.7410697222
20160105,2016-01-05,2016,1,January,1,Tuesday,0,0,835320.439089,1,870829.875744,909250.084375611
20160106,2016-01-06,2016,1,January,2,Wednesday,0,0,821685.655923,1,841064.4357667144,911983.1167399074
20160107,2016-01-07,2016,1,January,3,Thursday,0,0,653504.3669428,1,796616.2679726857,911837.827422063
20160108,2016-01-08,2016,1,January,4,Friday,0,0,713608.3341557,1,896212.6879949287,912030.995064163
20160109,2016-01-09,2016,1,January,5,Saturday,1,0,989209.458148,1,885145.8356072142,914754.7570588668
20160110,2016-01-10,2016,1,January,6,Sunday,1,0,1094693.83696,1,866282.7094736428,916060.9946744038
20160111,2016-01-11,2016,1,January,0,Monday,0,0,705495.240963,1,830502.4760259285,912130.6805561186
20160112,2016-01-12,2016,1,January,1,Tuesday,0,0,647058.461085,1,803607.9077396429,907213.958618637
20160113,2016-01-13,2016,1,January,2,Wednesday,0,0,660045.317135,1,780516.4307699285,899810.8129892296
20160114,2016-01-14,2016,1,January,3,Thursday,0,0,561972.62307,1,767440.4673595286,890631.6601874889
20160115,2016-01-15,2016,1,January,4,Friday,0,1,671027.100027,1,761357.4339125714,882389.334162526
20160116,2016-01-16,2016,1,January,5,Saturday,1,0,959827.146436,1,757159.9608108571,877363.5426279963
20160117,2016-01-17,2016,1,January,6,Sunday,1,0,1057997.343303,1,751917.6045741428,873014.6677996889
20160118,2016-01-18,2016,1,January,0,Monday,0,0,709784.229951,1,752530.3172867142,859566.3993945777
20160119,2016-01-19,2016,1,January,1,Tuesday,0,0,630929.75099,1,750226.2158445715,840642.9861253186
20160120,2016-01-20,2016,1,January,2,Wednesday,0,0,738744.013045,1,761468.8866888572,823702.169705726
20160121,2016-01-21,2016,1,January,3,Thursday,0,0,552820.7690359,1,760161.4789696999,804040.7050315742
20160122,2016-01-22,2016,1,January,4,Friday,0,0,648431.428037,1,756933.5258282714,798483.2308531965
20160123,2016-01-23,2016,1,January,5,Saturday,1,0,906754.833923,1,749351.7668978429,797055.7181088036
20160124,2016-01-24,2016,1,January,6,Sunday,1,0,980927.7570135,1,738341.8259993428,802170.4905318571
20160125,2016-01-25,2016,1,January,0,Monday,0,0,658090.687097,1,730957.0341630571,797470.6967573892
20160126,2016-01-26,2016,1,January,1,Tuesday,0,0,609465.787904,1,727890.7537221999,788138.6882626036
20160127,2016-01-27,2016,1,January,2,Wednesday,0,0,647254.67807,1,714820.8487257714,774467.6504878178
20160128,2016-01-28,2016,1,January,3,Thursday,0,0,533709.8489592,1,712090.7172862429,759077.2328970393
20160129,2016-01-29,2016,1,January,4,Friday,0,0,660492.758086,1,713813.7644360999,782079.3530429677
20160130,2016-01-30,2016,1,January,5,Saturday,1,0,969938.376831,1,722839.9848515287,778624.3870418608
20160131,2016-01-31,2016,1,January,6,Sunday,1,1,1093211.2294,1,738880.4809067427,773855.6552384679
20160201,2016-02-01,2016,2,February,0,Monday,0,0,872063.3148838,1,769447.9991619999,770859.456659425
20160202,2016-02-02,2016,2,February,1,Tuesday,0,0,765233.207779,1,791700.4877155714,768356.3412554964
20160203,2016-02-03,2016,2,February,2,Wednesday,0,0,772360.939004,1,809572.8107061429,766594.7442226749
20160204,2016-02-04,2016,2,February,3,Thursday,0,0,650328.166941,1,826232.5704178285,766481.308508325
20160205,2016-02-05,2016,2,February,4,Friday,0,0,768586.5079877,1,841674.5346895,768444.8147166108
20160206,2016-02-06,2016,2,February,5,Saturday,1,0,941954.07605,1,837676.7774350715,766757.122498825
20160207,2016-02-07,2016,2,February,6,Sunday,1,0,697791.630994,1,781188.2633770715,752582.043714325
20160208,2016-02-08,2016,2,February,0,Monday,0,0,636542.677274,1,747542.4580042429,750119.4521540034
20160209,2016-02-09,2016,2,February,1,Tuesday,0,0,746939.64016,1,744929.0912015286,753686.6371209678
20160210,2016-02-10,2016,2,February,2,Wednesday,0,0,790988.713851,1,747590.2018939572,758363.1870036823
20160211,2016-02-11,2016,2,February,3,Thursday,0,0,646376.371075,1,747025.6596273857,761377.6065752892
20160212,2016-02-12,2016,2,February,4,Friday,0,0,698152.0698755,1,736963.5970399285,762346.35549845
20160213,2016-02-13,2016,2,February,5,Saturday,1,0,859023.0269945,1,725116.3043177143,758746.2083755393
20160214,2016-02-14,2016,2,February,6,Sunday,1,0,940214.498527,1,759748.1425367143,754539.6782049679
20160215,2016-02-15,2016,2,February,0,Monday,0,1,746671.290005,1,775480.8014982857,755857.0732068965
20160216,2016-02-16,2016,2,February,1,Tuesday,0,0,719111.88609,1,771505.4080597144,759006.4351747535
20160217,2016-02-17,2016,2,February,2,Wednesday,0,0,723794.722013,1,761906.2663685714,758472.5319236107
20160218,2016-02-18,2016,2,February,3,Thursday,0,0,570072.678149,1,751005.7388077143,759088.6715347928
20160219,2016-02-19,2016,2,February,4,Friday,0,0,672510.133621,1,747342.6050570715,759948.6253056499
20160220,2016-02-20,2016,2,February,5,Saturday,1,0,883790.2212395,1,750880.7756635,759128.4605669535
20160221,2016-02-21,2016,2,February,6,Sunday,1,0,991384.2700283,1,758190.7430208286,759501.9074603393
20160222,2016-02-22,2016,2,February,0,Monday,0,0,698907.63622,1,751367.3639086857,760959.6556433036
20160223,2016-02-23,2016,2,February,1,Tuesday,0,0,641329.0610941,1,740255.5317664143,762097.6296858072
20160224,2016-02-24,2016,2,February,2,Wednesday,0,0,675573.377814,1,733366.7683094144,763109.0118195215
20160225,2016-02-25,2016,2,February,3,Thursday,0,0,557959.327812,1,731636.2896898427,763975.064635693
20160226,2016-02-26,2016,2,February,4,Friday,0,0,641922.8016649,1,727266.6708389714,763311.8519063679
20160227,2016-02-27,2016,2,February,5,Saturday,1,0,916704.0687289999,1,731968.6490517572,761410.6266170107
20160228,2016-02-28,2016,2,February,6,Sunday,1,0,994502.727301,1,732414.1429478572,757885.3229706179
20160229,2016-02-29,2016,2,February,0,Monday,0,1,726619.7578255,1,736373.0174629287,752690.9102185357
20160301,2016-03-01,2016,3,March,1,Tuesday,0,0,897927.643296,1,773029.9577774856,757429.9972012857
20160302,2016-03-02,2016,3,March,2,Wednesday,0,0,878452.364907,1,802012.6702193429,761218.9766978214
20160303,2016-03-03,2016,3,March,3,Thursday,0,0,671564.7523075,1,818242.0165758429,761977.4261751964
20160304,2016-03-04,2016,3,March,4,Friday,0,0,747546.7958183,1,833331.1585977571,761226.0078834321
20160305,2016-03-05,2016,3,March,5,Saturday,1,0,1028620.677053,1,849319.2455011857,764321.2436335393
20160306,2016-03-06,2016,3,March,6,Sunday,1,0,1078958.5091855,1,861384.3571989714,777934.3464260929
20160307,2016-03-07,2016,3,March,0,Monday,0,0,738126.524119,1,863028.1809551857,781562.3409562715
20160308,2016-03-08,2016,3,March,1,Tuesday,0,0,642291.3448895,1,826508.7097542571,777824.9018394678
20160309,2016-03-09,2016,3,March,2,Wednesday,0,0,694645.8489091,1,800250.6360402714,774384.0852343999
20160310,2016-03-10,2016,3,March,3,Thursday,0,0,572491.856825,1,786097.3652570571,771745.3525826143
20160311,2016-03-11,2016,3,March,4,Friday,0,0,664893.5129268001,1,774289.7534154142,770557.5469773036
20160312,2016-03-12,2016,3,March,5,Saturday,1,0,898101.109871,1,755644.1009608429,771953.1927943213
20160313,2016-03-13,2016,3,March,6,Sunday,1,0,954980.3301475,1,737932.9325268429,772480.5439236249
20160314,2016-03-14,2016,3,March,0,Monday,0,0,668066.393105,1,727924.3423819859,769673.2261771964
20160315,2016-03-15,2016,3,March,1,Tuesday,0,1,668186.702459,1,731623.6791776287,767854.4696189464
20160316,2016-03-16,2016,3,March,2,Wednesday,0,0,739805.377693,1,738075.0404324714,768426.278750375
20160317,2016-03-17,2016,3,March,3,Thursday,0,0,580452.5319757,1,739212.2797397143,768796.9878156142
20160318,2016-03-18,2016,3,March,4,Friday,0,0,666756.8191527,1,739478.4663434143,768591.5122988893
20160319,2016-03-19,2016,3,March,5,Saturday,1,0,895038.512068,1,739040.9523715571,768993.2369713357
20160320,2016-03-20,2016,3,March,6,Sunday,1,0,929605.582019,1,735415.9883532,766786.8552567179
20160321,2016-03-21,2016,3,March,0,Monday,0,0,690469.800941,1,738616.4751869142,766485.5039967535
20160322,2016-03-22,2016,3,March,1,Tuesday,0,0,622695.8369947,1,732117.7801205857,765820.0317074892
20160323,2016-03-23,2016,3,March,2,Wednesday,0,0,714881.17408,1,728557.1796044429,767223.8815741321
20160324,2016-03-24,2016,3,March,3,Thursday,0,0,660489.8450025,1,739991.0814654144,770885.6857595071
20160325,2016-03-25,2016,3,March,4,Friday,0,0,633524.200062,1,735243.5644524571,770585.7357022606
20160326,2016-03-26,2016,3,March,5,Saturday,1,0,800133.5174955,1,721685.7080849571,766422.5017296358
20160327,2016-03-27,2016,3,March,6,Sunday,1,0,833336.064862,1,707932.9199196715,760666.5494996713
20160328,2016-03-28,2016,3,March,0,Monday,0,0,661057.8656583,1,703731.2148792858,758325.0533508429
20160329,2016-03-29,2016,3,March,1,Tuesday,0,0,621166.0630926,1,703512.6757504143,748440.7112007214
20160330,2016-03-30,2016,3,March,2,Wednesday,0,0,660138.988943,1,695692.3635879857,740643.804916293
20160331,2016-03-31,2016,3,March,3,Thursday,0,1,617374.3379607,1,689533.005439157,738708.4329753357
20160401,2016-04-01,2016,4,April,4,Friday,0,0,872467.3200749999,1,723667.7368695857,743169.8802702179
20160402,2016-04-02,2016,4,April,5,Saturday,1,0,1150824.580929,1,773766.4602172285,747534.3054086465
20160403,2016-04-03,2016,4,April,6,Sunday,1,0,1266908.291001,1,835705.3496656573,754246.7976163429
20160404,2016-04-04,2016,4,April,0,Monday,0,0,795237.1920634999,1,854873.8248664,756286.4643286464
20160405,2016-04-05,2016,4,April,1,Tuesday,0,0,725750.101045,1,869814.4017167428,759267.1341913429
20160406,2016-04-06,2016,4,April,2,Wednesday,0,0,744784.8430795,1,881906.6665933857,761057.8125545715
20160407,2016-04-07,2016,4,April,3,Thursday,0,0,587939.720177,1,877701.7211957143,761609.5219599999
20160408,2016-04-08,2016,4,April,4,Friday,0,0,689727.1961377,1,851595.9892046714,762496.4392175322
20160409,2016-04-09,2016,4,April,5,Saturday,1,0,927981.389244,1,819761.2475353858,763563.5920522822
20160410,2016-04-10,2016,4,April,6,Sunday,1,0,1008876.737901,1,782899.5970925287,765488.4637577643
20160411,2016-04-11,2016,4,April,0,Monday,0,0,665348.963943,1,764344.1359324573,765391.4127162643
20160412,2016-04-12,2016,4,April,1,Tuesday,0,0,651657.0342615,1,753759.4121062428,764801.0674234964
20160413,2016-04-13,2016,4,April,2,Wednesday,0,0,672611.4810500001,1,743448.9318163142,762401.2854005321
20160414,2016-04-14,2016,4,April,3,Thursday,0,0,546785.2089455,1,737569.7159260999,761198.8810065965
20160415,2016-04-15,2016,4,April,4,Friday,0,1,667606.299867,1,734409.5878874286,761229.2196035357
20160416,2016-04-16,2016,4,April,5,Saturday,1,0,862121.492036,1,725001.0311434285,760053.6117452501
20160417,2016-04-17,2016,4,April,6,Sunday,1,0,1271833.739255,1,762566.3170511428,772276.04593225
20160418,2016-04-18,2016,4,April,0,Monday,0,0,1345920.6048929,1,859790.8371868429,795685.0032162464
20160419,2016-04-19,2016,4,April,1,Tuesday,0,0,1152089.208085,1,931281.147733057,814591.9093266142
20160420,2016-04-20,2016,4,April,2,Wednesday,0,0,1062426.2900389,1,986968.9775886143,827004.2348965751
20160421,2016-04-21,2016,4,April,3,Thursday,0,0,1001079.779168,1,1051868.2019061144,839168.1611167714
20160422,2016-04-22,2016,4,April,4,Friday,0,0,857059.24399,1,1078932.9082094,847151.5555427715
20160423,2016-04-23,2016,4,April,5,Saturday,1,0,1022143.1346499,1,1101793.1428685286,855080.4704411428
20160424,2016-04-24,2016,4,April,6,Sunday,1,0,1039369.932014,1,1068584.0275483858,862438.8228394286
20160425,2016-04-25,2016,4,April,0,Monday,0,0,680000.753839,1,973452.6202549713,863115.3545601678
20160426,2016-04-26,2016,4,April,1,Tuesday,0,0,704799.4182328,1,909554.0788475143,866102.2601008893
20160427,2016-04-27,2016,4,April,2,Wednesday,0,0,670288.098041,1,853534.3371335285,866464.7282829607
20160428,2016-04-28,2016,4,April,3,Thursday,0,0,543339.849013,1,788142.9185399571,863820.6393919715
20160429,2016-04-29,2016,4,April,4,Friday,0,0,708711.428894,1,766950.3735262428,857972.2147069357
20160430,2016-04-30,2016,4,April,5,Saturday,1,1,1067335.770093,1,773406.4643038285,854990.4714627928
20160501,2016-05-01,2016,5,May,6,Sunday,1,0,1270121.20756,1,806370.9322389716,855105.2184827571
20160502,2016-05-02,2016,5,May,0,Monday,0,0,973985.670432,1,848368.7774665429,861489.0927102036
20160503,2016-05-03,2016,5,May,1,Tuesday,0,0,792205.5501393,1,860855.3677388999,863862.5016064284
20160504,2016-05-04,2016,5,May,2,Wednesday,0,0,798654.4540987,1,879193.4186042857,865786.4162856856
20160505,2016-05-05,2016,5,May,3,Thursday,0,0,648701.6029645,1,894245.0977402143,867956.4835280965
20160506,2016-05-06,2016,5,May,4,Friday,0,0,761422.5161262,1,901775.2530591,870517.0306705429
20160507,2016-05-07,2016,5,May,5,Saturday,1,0,1071192.776983,1,902326.2540433856,875631.7230897928
20160508,2016-05-08,2016,5,May,6,Sunday,1,0,820824.6380683,1,838141.0298302857,868915.5766671964
20160509,2016-05-09,2016,5,May,0,Monday,0,0,771767.6541339,1,809252.7417877,872716.2441740142
20160510,2016-05-10,2016,5,May,1,Tuesday,0,0,693010.486981,1,795082.0184793714,874193.1531997108
20160511,2016-05-11,2016,5,May,2,Wednesday,0,0,727543.4630335,1,784923.3054700571,876155.0096991215
20160512,2016-05-12,2016,5,May,3,Thursday,0,0,603394.2070997,1,778450.8203465143,878176.7596332
20160513,2016-05-13,2016,5,May,4,Friday,0,0,666833.8999414,1,764938.1608915429,878149.1739215713
20160514,2016-05-14,2016,5,May,5,Saturday,1,0,932869.5212631,1,745177.6957887,880675.8892511107
20160515,2016-05-15,2016,5,May,6,Sunday,1,1,1070331.66738,1,780821.557118943,873479.3866841465
20160516,2016-05-16,2016,5,May,0,Monday,0,0,748112.686851,1,777442.2760785286,852129.1038969357
20160517,2016-05-17,2016,5,May,1,Tuesday,0,0,661930.83884,1,773002.3263441001,834623.4478524715
20160518,2016-05-18,2016,5,May,2,Wednesday,0,0,671232.9593407,1,764957.9686737001,820652.2574703927
20160519,2016-05-19,2016,5,May,3,Thursday,0,0,581470.5602065,1,761826.0191175286,805666.2139360536
20160520,2016-05-20,2016,5,May,4,Friday,0,0,706024.0579254,1,767424.6131152428,800272.1001480322
20160521,2016-05-21,2016,5,May,5,Saturday,1,0,910757.16309,1,764265.7048047999,796294.0297351786
20160522,2016-05-22,2016,5,May,6,Sunday,1,0,1030671.62292,1,758599.9841676572,795983.3758389644
20160523,2016-05-23,2016,5,May,0,Monday,0,0,695004.681298,1,751013.1262315143,796519.2303910714
20160524,2016-05-24,2016,5,May,1,Tuesday,0,0,606377.2052165,1,743076.8928567285,793004.1513547751
20160525,2016-05-25,2016,5,May,2,Wednesday,0,0,637512.038734,1,738259.6184843427,791833.5778080964
20160526,2016-05-26,2016,5,May,3,Thursday,0,0,571968.623123,1,736902.1989009856,792856.0340263107
20160527,2016-05-27,2016,5,May,4,Friday,0,0,852689.219312,1,757854.3648133572,797998.0979698107
20160528,2016-05-28,2016,5,May,5,Saturday,1,0,816187.2200643,1,744344.3729525428,789028.5068973572
20160529,2016-05-29,2016,5,May,6,Sunday,1,0,959853.658039,1,734227.5208266856,777947.522985893
20160530,2016-05-30,2016,5,May,0,Monday,0,0,752452.419172,1,742434.3405229714,770035.6211551785
20160531,2016-05-31,2016,5,May,1,Tuesday,0,1,974327.9898907,1,794998.7383335715,776539.9940034429
20160601,2016-06-01,2016,6,June,2,Wednesday,0,0,811525.320315,1,819857.7785594285,776999.6677968821
20160602,2016-06-02,2016,6,June,3,Thursday,0,0,694535.9356793,1,837367.3946389,778636.6082509821
20160603,2016-06-03,2016,6,June,4,Friday,0,0,742363.085208,1,821606.5183383286,777955.9142896179
20160604,2016-06-04,2016,6,June,5,Saturday,1,0,1011996.61607,1,849579.2891962858,775841.7656855822
20160605,2016-06-05,2016,6,June,6,Sunday,1,0,1123734.4361,1,872990.8289192858,786659.972758143
20160606,2016-06-06,2016,6,June,0,Monday,0,0,729894.222866,1,869768.229447,785164.4930700036
20160607,2016-06-07,2016,6,June,1,Tuesday,0,0,658714.653306,1,824680.6099349,783939.641867325
20160608,2016-06-08,2016,6,June,2,Wednesday,0,0,696747.5498651,1,808283.7855849144,782839.7878255964
20160609,2016-06-09,2016,6,June,3,Thursday,0,0,547139.6129411,1,787227.1680508858,780830.6951770751
20160610,2016-06-10,2016,6,June,4,Friday,0,0,637354.31962,1,772225.9158240285,779777.8530227393
20160611,2016-06-11,2016,6,June,5,Saturday,1,0,845838.2061645,1,748489.0001232428,776669.5917692179
20160612,2016-06-12,2016,6,June,6,Sunday,1,0,947479.764963,1,723309.7613893857,772282.0238257535
20160613,2016-06-13,2016,6,June,0,Monday,0,0,685382.193062,1,716950.8999888144,770041.649047575
20160614,2016-06-14,2016,6,June,1,Tuesday,0,0,622267.7731045,1,711744.2028171716,768625.1109855928
20160615,2016-06-15,2016,6,June,2,Wednesday,0,1,708327.6370845,1,713398.5009913715,769949.9209050144
20160616,2016-06-16,2016,6,June,3,Thursday,0,0,620526.243001,1,723882.3052856429,771344.7667191036
20160617,2016-06-17,2016,6,June,4,Friday,0,0,737897.438279,1,738245.6079512143,772483.1017317321
20160618,2016-06-18,2016,6,June,5,Saturday,1,0,972971.109711,1,756407.451315,774705.0283967678
20160619,2016-06-19,2016,6,June,6,Sunday,1,0,837363.023871,1,740676.4883018571,767801.1498593035
20160620,2016-06-20,2016,6,June,0,Monday,0,0,735754.3648971,1,747872.5128497287,769256.4957021286
20160621,2016-06-21,2016,6,June,1,Tuesday,0,0,679248.0220203,1,756012.5484091287,771859.0248736928
20160622,2016-06-22,2016,6,June,2,Wednesday,0,0,677730.6512057,1,751641.5504264429,773295.4038905393
20160623,2016-06-23,2016,6,June,3,Thursday,0,0,559653.337429,1,742945.4210590143,772855.5722586106
20160624,2016-06-24,2016,6,June,4,Friday,0,0,641812.675912,1,729219.0264351573,765324.2671371821
20160625,2016-06-25,2016,6,June,5,Saturday,1,0,860296.8349625,1,713122.7014710857,766899.6105264035
20160626,2016-06-26,2016,6,June,6,Sunday,1,0,954344.666933,1,729834.3647656571,766702.8608440465
20160627,2016-06-27,2016,6,June,0,Monday,0,0,684735.608995,1,722545.9710653571,764284.4033377249
20160628,2016-06-28,2016,6,June,1,Tuesday,0,0,596948.934953,1,710788.9586271715,750806.5799470928
20160629,2016-06-29,2016,6,June,2,Wednesday,0,0,632489.476942,1,704325.9337323571,744412.4426837714
20160630,2016-06-30,2016,6,June,3,Thursday,0,1,554144.864923,1,703539.0090886429,739398.4758710463
20160701,2016-07-01,2016,7,July,4,Friday,0,0,857027.5539605,1,734283.9916669999,743493.63546935
20160702,2016-07-02,2016,7,July,5,Saturday,1,0,1078485.141848,1,765453.7497934999,745868.2256757071
20160703,2016-07-03,2016,7,July,6,Sunday,1,0,1126713.707945,1,790077.8985095,745974.6282415999
20160704,2016-07-04,2016,7,July,0,Monday,0,0,850891.598845,1,813814.4684880715,750295.9630979929
20160705,2016-07-05,2016,7,July,1,Tuesday,0,0,728011.558041,1,832537.7003577857,752770.8525528143
20160706,2016-07-06,2016,7,July,2,Wednesday,0,0,752110.940641,1,849626.4808862143,754748.1165090965
20160707,2016-07-07,2016,7,July,3,Thursday,0,0,591702.7820185,1,854991.8976141429,756339.6582618607
20160708,2016-07-08,2016,7,July,4,Friday,0,0,688563.400224,1,830925.5899375,758168.5539977179
20160709,2016-07-09,2016,7,July,5,Saturday,1,0,868259.9708787,1,800893.4226561714,758969.3313089393
20160710,2016-07-10,2016,7,July,6,Sunday,1,0,932486.3001359,1,773146.6501120143,758433.8504222572
20160711,2016-07-11,2016,7,July,0,Monday,0,0,688436.1450485,1,749938.7281410856,758542.9201360608
20160712,2016-07-12,2016,7,July,1,Tuesday,0,0,627039.780111,1,735514.1884367999,758713.3489577215
20160713,2016-07-13,2016,7,July,2,Wednesday,0,0,642494.4024465,1,719854.6829804428,756362.1620063642
20160714,2016-07-14,2016,7,July,3,Thursday,0,0,535124.328126,1,711772.0467100857,753312.0936179714
20160715,2016-07-15,2016,7,July,4,Friday,0,1,675032.4290353,1,709839.0508259858,751066.9147164107
20160716,2016-07-16,2016,7,July,5,Saturday,1,0,887192.885063,1,712543.7528523143,748003.4066932679
20160717,2016-07-17,2016,7,July,6,Sunday,1,0,932586.6967328,1,712558.0952233,751404.2521526179
20160718,2016-07-18,2016,7,July,0,Monday,0,0,702619.751022,1,714584.3246480857,750220.8730856499
20160719,2016-07-19,2016,7,July,1,Tuesday,0,0,633176.2922806,1,715460.9692437428,748575.454166375
20160720,2016-07-20,2016,7,July,2,Wednesday,0,0,686848.847004,1,721797.3184662428,748901.1040163143
20160721,2016-07-21,2016,7,July,3,Thursday,0,0,578823.6890245,1,728040.0843088857,749585.7594304393
20160722,2016-07-22,2016,7,July,4,Friday,0,0,646633.655341,1,723983.1166382714,749757.9372671893
20160723,2016-07-23,2016,7,July,5,Saturday,1,0,822292.472006,1,714711.6290587,748400.6385901714
20160724,2016-07-24,2016,7,July,6,Sunday,1,0,847867.677942,1,702608.9120885857,744597.88898335
20160725,2016-07-25,2016,7,July,0,Monday,0,0,697383.602092,1,701860.8908128714,745049.6030225287
20160726,2016-07-26,2016,7,July,1,Tuesday,0,0,622771.923903,1,700374.5524732143,745971.8526278858
20160727,2016-07-27,2016,7,July,2,Wednesday,0,0,651121.9849837,1,695270.7150417429,746637.2993436607
20160728,2016-07-28,2016,7,July,3,Thursday,0,0,533256.2493581,1,688761.0808036857,745891.2773592001
20160729,2016-07-29,2016,7,July,4,Friday,0,0,669585.8378729,1,692039.9640225285,739196.9303560714
20160730,2016-07-30,2016,7,July,5,Saturday,1,0,910213.871959,1,704600.1640158143,733187.24214575
20160731,2016-07-31,2016,7,July,6,Sunday,1,1,997916.9572141,1,726035.7753403999,728587.358191075
