store_nbr,family,city,state,store_type,cluster,history_start,history_end,history_length,active_days,zero_sales_rate,average_sales,sales_std,coefficient_of_variation,promotion_rate,observed_period_count,missing_period_count,has_positive_sales,is_insufficient_history,is_intermittent,is_promotion_dependent,is_high_volatility,is_ready,risk_flag_count,readiness_class,classification_rule,zero_sales_rate_median,zero_sales_rate_q75,cv_median,cv_q75,promotion_rate_q75,missing_period_count_q75
3,DAIRY,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,2042.098633392751,641.3440070126708,0.31406122923021557,0.6131907308377896,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,DELI,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,394.9316849376114,117.14613880574332,0.2966238042517385,0.5008912655971479,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,EGGS,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,522.8645276292335,124.77811248655426,0.23864329265617193,0.3374925727866904,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,FROZEN FOODS,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,449.5420940998217,448.43634022094267,0.9975402662100126,0.5579322638146168,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,GROCERY I,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,7706.754587641118,2235.833193936733,0.29011345417981926,0.6987522281639929,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,GROCERY II,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,77.32144979203802,31.81963788807913,0.41152407221618953,0.052881758764111705,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,HARDWARE,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1509,0.10338680926916222,3.0011883541295306,2.23952146123275,0.7462115658789781,0.0005941770647653001,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,HOME AND KITCHEN I,Quito,Pichincha,D,8,2014-01-02,2017-08-15,1322,1166,0.11599696739954511,55.81273692191054,36.386672613324805,0.6519420945837974,0.21986353297952996,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,HOME AND KITCHEN II,Quito,Pichincha,D,8,2014-01-02,2017-08-15,1322,1166,0.11599696739954511,44.58529188779379,36.55529989518451,0.819895942078431,0.47081122062168307,1319,3,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,HOME APPLIANCES,Quito,Pichincha,D,8,2013-02-27,2017-07-31,1616,1218,0.24441687344913152,1.9615384615384615,1.714511652834891,0.8740647641903366,0.0,1612,4,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,HOME CARE,Quito,Pichincha,D,8,2014-01-02,2017-08-15,1322,1044,0.20849128127369218,414.1652767247915,255.52886329530492,0.6169731690595134,0.5034116755117514,1319,3,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,LADIESWEAR,Quito,Pichincha,D,8,2014-01-02,2017-08-15,1322,1013,0.23199393479909022,39.422289613343445,31.932660851361554,0.8100153787250641,0.004548900682335102,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,LAWN AND GARDEN,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1668,0.008912655971479501,24.548425430778373,21.41219388952332,0.8722430670717111,0.10398098633392751,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,LINGERIE,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1678,0.0029708853238265003,27.546642899584075,13.698275070688167,0.4972756615251652,0.056446821152703504,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,"LIQUOR,WINE,BEER",Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1499,0.10932857991681522,219.67439096850862,160.89026911454135,0.732403392153279,0.24123588829471182,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,MAGAZINES,Quito,Pichincha,D,8,2014-01-04,2017-08-15,1320,1020,0.2255125284738041,15.547456340167047,15.175124721668386,0.9760519270578855,0.0,1317,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,MEATS,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,811.9362086631015,253.16042115387546,0.31179841279737763,0.2875816993464052,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,PERSONAL CARE,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,503.8425430778372,201.12809861741724,0.39918839998857647,0.5008912655971479,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,PET SUPPLIES,Quito,Pichincha,D,8,2014-01-02,2017-08-15,1322,1022,0.22517058377558757,14.91887793783169,10.693066405373765,0.7167473619619878,0.08718726307808947,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,PLAYERS AND ELECTRONICS,Quito,Pichincha,D,8,2014-01-02,2017-08-15,1322,1016,0.22971948445792267,22.56633813495072,16.67505987124346,0.7389351241448051,0.011372251705837756,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,POULTRY,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,1132.0490288829471,404.92031029587974,0.35768796223908794,0.23588829471182413,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,PREPARED FOODS,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,367.7230915092097,86.43550030315899,0.23505594916112085,0.2222222222222222,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,PRODUCE,Quito,Pichincha,D,8,2013-03-16,2017-08-15,1614,1577,0.020496894409937887,5349.885784720496,4347.571547917886,0.8126475448008138,0.37577639751552794,1610,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,SCHOOL AND OFFICE SUPPLIES,Quito,Pichincha,D,8,2014-07-03,2017-08-15,1140,563,0.5048372911169745,1.11169744942832,1.530446411424368,1.3766752925549894,0.03781882145998241,1137,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
3,SEAFOOD,Quito,Pichincha,D,8,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,106.32815288294711,30.572387098357737,0.2875286203082432,0.2739156268568033,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,AUTOMOTIVE,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1573,0.06535947712418301,4.020796197266786,2.8914437857117026,0.7191221946730892,0.0059417706476530005,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,BABY CARE,Quito,Pichincha,D,9,2016-12-05,2017-08-06,245,16,0.9344262295081968,0.09836065573770492,0.4139508741170676,4.20850055352352,0.0,244,1,1,1,1,0,1,0,3,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,BEAUTY,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1597,0.0510992275698158,4.093879976232917,2.8950290500797577,0.7071602164418335,0.14616755793226383,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,BEVERAGES,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,2179.5222816399287,1131.5597024613878,0.5191778547040011,0.6327985739750446,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,BOOKS,Quito,Pichincha,D,9,2016-10-11,2017-07-22,285,132,0.5352112676056338,0.9366197183098591,1.3773266918220872,1.4705292499153113,0.0,284,1,1,1,1,0,1,0,3,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,BREAD/BAKERY,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,405.7528057456922,122.60838637089452,0.3021750795920312,0.4682115270350565,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,CELEBRATION,Quito,Pichincha,D,9,2014-01-02,2017-08-15,1322,1009,0.2350265352539803,8.149355572403335,8.959086610388393,1.0993613581823696,0.05458680818802123,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,CLEANING,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,885.2335115864528,228.59124378680116,0.25822705624546016,0.6084373143196673,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,DAIRY,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,789.7718360071301,279.16933688954794,0.35348099813352624,0.6048722519310754,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,DELI,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,216.1478066452763,68.98889527178174,0.31917462565327137,0.48841354723707664,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,EGGS,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,172.1663695781343,57.59348197137822,0.33452225375084393,0.34878193701723115,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,FROZEN FOODS,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,150.73355609269163,217.5600131441572,1.4433416074279541,0.49970291146761736,1683,4,1,0,0,1,1,0,2,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,GROCERY I,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,3348.986090314914,992.2190771120739,0.29627446945256586,0.6743909685086156,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,GROCERY II,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1678,0.0029708853238265003,20.819964349376114,12.203692575768413,0.5861533848464109,0.038621509209744505,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,HARDWARE,Quito,Pichincha,D,9,2013-01-04,2017-08-15,1685,986,0.4134443783462225,1.1386079714455681,1.3901662162209718,1.2209349056778753,0.0,1681,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,HOME AND KITCHEN I,Quito,Pichincha,D,9,2014-01-02,2017-08-15,1322,1164,0.11751326762699014,17.649734647460196,17.438601970926438,0.9880376288510297,0.19484457922668688,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,HOME AND KITCHEN II,Quito,Pichincha,D,9,2014-01-02,2017-08-15,1322,1159,0.12130401819560273,11.308567096285065,11.447227109283332,1.0122615015516703,0.3017437452615618,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,HOME APPLIANCES,Quito,Pichincha,D,9,2013-03-04,2017-08-11,1622,489,0.6977750309023486,0.40667490729295425,0.7053150591867923,1.734346148577857,0.0,1618,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,HOME CARE,Quito,Pichincha,D,9,2014-01-02,2017-08-15,1322,1044,0.20849128127369218,196.303260045489,121.55735982179397,0.6192325068550859,0.4655041698256255,1319,3,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,LADIESWEAR,Quito,Pichincha,D,9,2014-01-02,2017-08-15,1322,1016,0.22971948445792267,19.40030326004549,16.3419602884358,0.842355919357803,0.003032600454890068,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,LAWN AND GARDEN,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1592,0.0540701128936423,9.368983957219251,8.79032616595,0.9382368681693208,0.0932857991681521,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,LINGERIE,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1414,0.1598336304218657,4.6066547831253715,6.074331751115458,1.3185992953859558,0.023172905525846704,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,"LIQUOR,WINE,BEER",Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1498,0.10992275698158051,83.19429590017825,80.58965017521201,0.9686920155188109,0.21509209744503863,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,MAGAZINES,Quito,Pichincha,D,9,2014-01-03,2017-08-15,1321,934,0.291350531107739,4.460546282245827,4.779849535750752,1.071583889797498,0.0,1318,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,MEATS,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,369.85761785502075,103.12252195932437,0.2788168121489038,0.3065953654188948,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,PERSONAL CARE,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,228.1538918597742,87.57442610836489,0.38383928231296205,0.45573380867498514,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,PET SUPPLIES,Quito,Pichincha,D,9,2014-01-02,2017-08-15,1322,1007,0.23654283548142532,5.41849886277483,4.5325486695001045,0.8364952700532583,0.05686125852918878,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,PLAYERS AND ELECTRONICS,Quito,Pichincha,D,9,2014-01-02,2017-08-15,1322,1008,0.2357846853677028,6.897649734647461,5.839220559992392,0.8465522003330364,0.009097801364670205,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
4,POULTRY,Quito,Pichincha,D,9,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,449.2106790017825,157.55170926060802,0.35073010644073055,0.24123588829471182,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
